Engine_RPM,EGT1,EGT2,EGT3,CHT,Fuel_Flow,Oil_Temp,Oil_Pressure,Battery_Voltage,Battery_Current,Alternator_Temp,EFI_Fuel_Temp,EFI_Water_Temp,MAP_Injector,Operating_State,Robust_Anomaly_Score,Health_State
5656.0,1281.9805,1301.451,1275.4902,210.52942,64.745094,165.2,52.0,27.6,0.0,217.58826,84.2,181.4,35.495823,HIGH,1.37935718805837,Watch
5396.0,1301.451,1314.4314,1307.9412,206.52155,67.73333,165.2,54.0,28.0,0.0,191.62746,91.399994,177.79999,34.90093,HIGH,1.241131823021112,Watch
4132.0,1314.4314,1346.8823,1333.902,220.54901,31.87451,136.4,56.0,27.6,0.0,159.17648,1.3999977,165.2,30.736671,CRUISE,1.3332243758097475,Watch
5368.0,1301.451,1320.9216,1320.9216,212.53333,51.796078,150.79999,66.0,27.900002,0.0,217.58826,78.8,174.2,38.172848,HIGH,1.241081763630455,Watch
5320.0,1269.0,1288.4706,1288.4706,196.50195,58.768627,183.2,57.0,27.6,0.0,159.17648,5.0,183.2,35.495823,HIGH,1.0020503672435184,Watch
5456.0,1359.8628,1385.8236,1379.3334,206.52155,56.77647,177.79999,61.0,27.8,0.0,204.60785,23.0,194.0,34.60348,HIGH,1.1879739335843815,Watch
5272.0,1327.4117,1346.8823,1346.8823,210.52942,57.77255,152.59999,63.0,27.8,0.0,191.62746,57.199997,165.2,34.60348,HIGH,1.1095948253389103,Watch
5508.0,1275.4902,1301.451,1281.9805,202.51373,22.909803,165.2,67.0,27.6,0.0,133.2157,84.2,192.2,39.362637,HIGH,1.6953079294298057,Watch
3836.0,1230.0588,1210.5883,1145.6863,178.46666,6.972549,149.0,68.0,27.5,0.0,165.66667,35.6,134.59999,7.238353,CRUISE_LOW,1.3449234722543202,Watch
5144.0,1301.451,1340.3922,1320.9216,198.50586,52.792156,190.4,56.0,28.1,0.0,191.62746,5.0,183.2,34.60348,HIGH,1.5868775647726407,Watch
4860.0,1359.8628,1359.8628,1372.8431,198.50586,44.82353,199.4,56.0,27.7,0.0,204.60785,-2.2000008,183.2,32.521355,CRUISE,1.0254159037833208,Watch
3556.0,1249.5294,1249.5294,1230.0588,206.52155,8.964705,149.0,65.0,27.7,0.0,178.64706,28.399994,170.59999,12.889848,CRUISE_LOW,1.0405430218095506,Watch
5428.0,1307.9412,1340.3922,1340.3922,194.49803,57.77255,190.4,57.0,27.7,0.0,172.15686,5.0,179.59999,34.60348,HIGH,1.0333412405545728,Watch
5080.0,1307.9412,1340.3922,1327.4117,198.50586,57.77255,190.4,56.0,28.0,0.0,191.62746,1.3999977,183.2,34.00859,HIGH,1.6614620274128993,Watch
3884.0,1256.0197,1256.0197,1256.0197,210.52942,12.949019,138.2,60.0,27.7,0.0,178.64706,19.400002,174.2,12.592401,CRUISE_LOW,1.401679187142502,Watch
4908.0,1333.902,1359.8628,1346.8823,200.5098,5.9764705,203.0,56.0,28.0,0.0,185.13727,1.3999977,183.2,33.11625,CRUISE,1.0509271980212809,Watch
4612.0,1340.3922,1372.8431,1372.8431,202.51373,39.843136,215.6,54.0,27.7,0.0,224.07843,-2.2000008,186.79999,31.331566,CRUISE,1.023502688874808,Watch
5148.0,1269.0,1301.451,1288.4706,194.49803,57.77255,179.59999,57.0,27.6,0.0,146.19608,5.0,183.2,34.90093,HIGH,1.317546099205074,Watch
3944.0,1359.8628,1359.8628,1346.8823,214.53723,7.9686275,159.79999,68.0,27.8,0.0,191.62746,66.2,183.2,24.192837,CRUISE_LOW,1.2969929532630968,Watch
5356.0,1340.3922,1366.353,1366.353,206.52155,57.77255,179.59999,58.0,27.8,0.0,178.64706,23.0,172.4,34.60348,HIGH,1.1259219551668989,Watch
5472.0,1346.8823,1372.8431,1372.8431,198.50586,58.768627,183.2,58.0,27.8,0.0,172.15686,15.799995,181.4,34.60348,HIGH,1.1800913301490377,Watch
5424.0,1288.4706,1314.4314,1307.9412,210.52942,67.73333,165.2,54.0,28.0,0.0,198.11765,89.59999,181.4,34.90093,HIGH,1.1988451341260402,Watch
3968.0,1236.5491,1236.5491,1236.5491,200.5098,13.945098,143.59999,60.0,27.7,0.0,146.19608,5.0,159.79999,12.889848,CRUISE_LOW,1.5618766322800597,Watch
5532.0,1256.0197,1269.0,1262.5099,200.5098,63.74902,172.4,59.0,27.6,0.0,159.17648,23.0,172.4,34.90093,HIGH,1.1248327878139197,Watch
3860.0,1249.5294,1256.0197,1236.5491,206.52155,8.964705,150.79999,67.0,27.7,0.0,146.19608,32.0,167.0,9.915376,CRUISE_LOW,1.096576519312612,Watch
3824.0,1236.5491,1243.0393,1230.0588,202.51373,11.952941,132.79999,63.0,27.7,0.0,146.19608,12.199997,165.2,13.187295,CRUISE_LOW,1.3896471394409702,Watch
3920.0,1288.4706,1320.9216,1301.451,202.51373,29.882353,141.79999,57.0,27.7,0.0,152.68628,-2.2000008,179.59999,30.736671,CRUISE_LOW,1.9704421570364032,Watch
5412.0,1346.8823,1366.353,1366.353,202.51373,57.77255,181.4,57.0,28.2,0.0,178.64706,19.400002,183.2,34.90093,HIGH,1.1206278990150624,Watch
4632.0,1314.4314,1320.9216,1320.9216,214.53723,18.92549,152.59999,56.0,27.6,0.0,178.64706,78.8,177.79999,14.674529,CRUISE,1.863559258388019,Watch
5316.0,1307.9412,1314.4314,1320.9216,210.52942,51.796078,154.4,65.0,27.900002,0.0,198.11765,78.8,176.0,38.172848,HIGH,1.1599671795276052,Watch
4644.0,1301.451,1307.9412,1307.9412,212.53333,17.92941,145.4,57.0,27.6,0.0,172.15686,77.0,174.2,14.674529,CRUISE,2.025825824995348,Warning
3904.0,1288.4706,1333.902,1307.9412,198.50586,31.87451,145.4,57.0,27.7,0.0,172.15686,-2.2000008,179.59999,30.141777,CRUISE_LOW,2.014135816824683,Warning
3920.0,762.7647,931.5098,976.94116,120.352936,7.9686275,104.0,73.0,27.5,0.0,139.70589,5.0,42.799995,6.048565,CRUISE_LOW,2.784259632990909,Warning
4608.0,1301.451,1307.9412,1307.9412,214.53723,16.933332,147.2,57.0,27.6,0.0,172.15686,77.0,177.79999,14.674529,CRUISE,2.017033426475639,Warning
3504.0,392.82355,418.78433,399.31372,180.47058,26.894117,177.79999,60.0,27.7,0.0,204.60785,-2.2000008,132.79999,3.6689882,CRUISE_LOW,2.4748297424506416,Warning
5048.0,1366.353,1359.8628,1372.8431,200.5098,44.82353,195.79999,56.0,27.7,0.0,185.13727,-2.2000008,183.2,31.92646,HIGH,2.4633314504019834,Warning
3016.0,1061.3137,1009.3922,1028.8628,84.28235,0.0,78.8,74.0,27.5,0.0,87.78432,78.8,78.8,17.351551,CRUISE_LOW,2.508831079025547,Warning
4176.0,1067.804,1002.902,950.9804,146.40392,8.964705,105.8,73.0,27.5,0.0,120.23529,5.0,66.2,6.346012,CRUISE,2.902424980569017,Warning
4096.0,1145.6863,1165.1569,1152.1765,180.47058,8.964705,150.79999,61.0,27.5,0.0,152.68628,19.400002,136.4,9.915376,CRUISE,2.9766184230951254,Warning
3992.0,1288.4706,1327.4117,1307.9412,200.5098,33.866665,149.0,57.0,27.7,0.0,178.64706,-2.2000008,177.79999,30.141777,CRUISE_LOW,2.020826598668383,Warning
4180.0,1281.9805,1275.4902,1269.0,216.54117,12.949019,152.59999,58.0,27.6,0.0,178.64706,78.8,174.2,12.294953,CRUISE,2.821855787713334,Warning
3876.0,1294.9608,1333.902,1314.4314,220.54901,34.862743,143.59999,56.0,27.7,0.0,146.19608,-2.2000008,176.0,31.629013,CRUISE_LOW,2.107993066055448,Warning
4048.0,1028.8628,996.41174,950.9804,152.41568,8.964705,105.8,72.0,27.5,0.0,120.23529,5.0,71.59999,6.9409056,CRUISE,2.968110875303561,Warning
4204.0,1269.0,1269.0,1275.4902,204.51764,11.952941,145.4,63.0,27.7,0.0,172.15686,12.199997,163.4,14.079635,CRUISE,2.2922785800848366,Warning
3948.0,782.2353,970.45105,963.9608,116.34509,7.9686275,104.0,73.0,27.5,0.0,120.23529,5.0,42.799995,6.048565,CRUISE_LOW,2.846276369754777,Warning
4208.0,1074.2942,1074.2942,1061.3137,170.45097,8.964705,143.59999,69.0,27.5,0.0,159.17648,12.199997,111.2,7.5358,CRUISE,2.810467050796565,Warning
3568.0,204.60785,308.451,509.6471,118.349014,5.9764705,116.59999,70.0,27.5,0.0,146.19608,1.3999977,59.0,5.1562233,CRUISE_LOW,2.669774454434754,Warning
3464.0,386.33334,405.80392,386.33334,180.47058,26.894117,176.0,60.0,27.6,0.0,185.13727,-2.2000008,129.2,3.6689882,CRUISE_LOW,2.3836424222596686,Warning
4076.0,1301.451,1307.9412,1294.9608,210.52942,7.9686275,154.4,63.0,27.6,0.0,159.17648,84.2,172.4,15.2694235,CRUISE,2.8559448184823597,Warning
4084.0,1158.6667,1165.1569,1158.6667,204.51764,32.870586,136.4,62.0,27.7,0.0,146.19608,5.0,149.0,9.6179285,CRUISE,2.685205263708801,Warning
4248.0,1074.2942,1074.2942,1054.8236,172.4549,8.964705,141.79999,70.0,27.5,0.0,133.2157,8.599998,113.0,7.5358,CRUISE,2.9103902974993483,Warning
2644.0,1100.2549,1080.7843,1061.3137,112.33725,0.0,93.2,72.0,27.8,0.0,107.25491,84.2,100.399994,16.459213,CRUISE_LOW,2.2411356738983508,Warning
4620.0,1301.451,1307.9412,1307.9412,214.53723,16.933332,147.2,57.0,27.6,0.0,172.15686,77.0,177.79999,14.674529,CRUISE,2.020297091440848,Warning
4308.0,1288.4706,1288.4706,1281.9805,212.53333,16.933332,145.4,57.0,27.6,0.0,172.15686,75.2,174.2,11.997506,CRUISE,2.3426818520869657,Warning
3604.0,224.07843,295.47058,496.6667,112.33725,6.972549,114.79999,72.0,27.5,0.0,113.7451,1.3999977,57.199997,5.1562233,CRUISE_LOW,2.756043534846071,Warning
2800.0,938.0,886.0784,892.56866,72.25882,0.0,78.8,72.0,27.5,0.0,81.29413,78.8,75.2,17.351551,CRUISE_LOW,2.678211830309005,Warning
3720.0,217.58826,204.60785,185.13727,140.39215,3.9843137,145.4,68.0,27.5,0.0,185.13727,1.3999977,89.59999,4.2638826,CRUISE_LOW,2.6144722090388703,Warning
4284.0,1320.9216,1327.4117,1314.4314,214.53723,48.807842,165.2,51.0,27.6,0.0,191.62746,80.59999,179.59999,13.782187,CRUISE,2.0156656278164027,Warning
4256.0,1275.4902,1281.9805,1269.0,210.52942,11.952941,154.4,60.0,27.6,0.0,159.17648,80.59999,174.2,11.700059,CRUISE,2.7949397187143643,Warning
4160.0,1061.3137,1015.8823,944.49023,146.40392,7.9686275,104.0,72.0,27.5,0.0,139.70589,5.0,64.399994,6.346012,CRUISE,2.903270300772185,Warning
5076.0,1294.9608,1314.4314,1307.9412,202.51373,22.909803,158.0,66.0,27.6,0.0,120.23529,84.2,199.4,39.362637,HIGH,2.1744732736257344,Warning
4168.0,1145.6863,1139.196,1113.2354,180.47058,10.956862,143.59999,62.0,27.5,0.0,152.68628,15.799995,138.2,7.5358,CRUISE,2.959068563108876,Warning
4608.0,1301.451,1307.9412,1307.9412,214.53723,16.933332,147.2,57.0,27.6,0.0,172.15686,77.0,177.79999,14.674529,CRUISE,2.017033426475639,Warning
3780.0,1288.4706,1320.9216,1314.4314,218.5451,30.878431,143.59999,56.0,27.7,0.0,139.70589,-2.2000008,174.2,29.546883,CRUISE_LOW,2.072365601946305,Warning
4028.0,1275.4902,1275.4902,1275.4902,210.52942,13.945098,143.59999,57.0,27.7,0.0,146.19608,15.799995,167.0,13.48474,CRUISE,2.374264215949972,Warning
4180.0,1041.8431,1048.3334,1028.8628,166.44313,7.9686275,131.0,69.0,27.5,0.0,133.2157,5.0,98.59999,7.833247,CRUISE,2.819812518108381,Warning
4096.0,1061.3137,1061.3137,1054.8236,166.44313,8.964705,134.59999,69.0,27.5,0.0,126.725494,5.0,102.2,8.130694,CRUISE,2.9115461335269317,Warning
3316.0,340.90198,360.37256,347.39215,174.45882,26.894117,167.0,60.0,27.6,0.0,185.13727,-2.2000008,118.399994,3.6689882,CRUISE_LOW,2.47099692695996,Warning
4000.0,1288.4706,1333.902,1307.9412,198.50586,31.87451,145.4,56.0,27.7,0.0,165.66667,-2.2000008,179.59999,31.331566,CRUISE_LOW,2.027542966078513,Warning
4368.0,1256.0197,1256.0197,1262.5099,202.51373,11.952941,138.2,67.0,27.7,0.0,146.19608,12.199997,158.0,14.377082,CRUISE,2.2829401947781163,Warning
2844.0,1022.37256,1028.8628,996.41174,96.30588,0.0,93.2,72.0,27.7,0.0,100.76471,80.59999,93.2,15.864318,CRUISE_LOW,2.448600250987521,Warning
2968.0,1067.804,1080.7843,1048.3334,104.32156,0.0,93.2,73.0,27.7,0.0,107.25491,78.8,96.8,15.2694235,CRUISE_LOW,2.24645869539651,Warning
3956.0,1288.4706,1327.4117,1314.4314,200.5098,31.87451,143.59999,56.0,27.7,0.0,133.2157,-2.2000008,179.59999,31.629013,CRUISE_LOW,2.07971673841149,Warning
3996.0,1288.4706,1333.902,1314.4314,200.5098,31.87451,159.79999,57.0,27.7,0.0,178.64706,-2.2000008,181.4,31.629013,CRUISE_LOW,2.023424952607573,Warning
3640.0,1301.451,1327.4117,1320.9216,210.52942,26.894117,134.59999,57.0,27.7,0.0,133.2157,1.3999977,183.2,29.249435,CRUISE_LOW,2.0097946927021177,Warning
3540.0,282.4902,477.1961,613.49023,120.352936,5.9764705,123.79999,70.0,27.5,0.0,126.725494,1.3999977,71.59999,4.858776,CRUISE_LOW,2.6664445215615165,Warning
4324.0,1269.0,1269.0,1262.5099,210.52942,7.9686275,154.4,60.0,27.6,0.0,152.68628,78.8,167.0,11.105165,CRUISE,2.962164383382338,Warning
4964.0,1327.4117,1340.3922,1353.3726,212.53333,6.972549,170.59999,50.0,27.6,0.0,198.11765,82.399994,170.59999,25.382626,CRUISE,2.205026741471319,Warning
3188.0,801.70593,821.1765,801.70593,194.49803,48.807842,192.2,54.0,28.0,0.0,204.60785,-2.2000008,165.2,3.9664354,CRUISE_LOW,2.378166096084352,Warning
5388.0,1256.0197,1256.0197,1249.5294,198.50586,7.9686275,167.0,72.0,27.7,0.0,139.70589,75.2,192.2,38.172848,HIGH,2.0172652575841594,Warning
5044.0,1333.902,1340.3922,1346.8823,210.52942,20.917646,161.59999,56.0,27.6,0.0,198.11765,78.8,167.0,17.054108,HIGH,2.0690622712851896,Warning
4192.0,1093.7648,1100.2549,1080.7843,170.45097,8.964705,145.4,69.0,27.5,0.0,133.2157,12.199997,114.79999,8.130694,CRUISE,2.9839174476558026,Warning
3592.0,230.56863,334.41177,522.62744,110.33333,6.972549,113.0,72.0,27.5,0.0,133.2157,1.3999977,53.6,5.1562233,CRUISE_LOW,2.717749223376289,Warning
4664.0,1301.451,1307.9412,1301.451,214.53723,16.933332,145.4,58.0,27.6,0.0,178.64706,77.0,176.0,14.674529,CRUISE,2.0799992889728496,Warning
3652.0,204.60785,360.37256,587.5294,120.352936,5.9764705,118.399994,70.0,27.5,0.0,146.19608,1.3999977,64.399994,4.858776,CRUISE_LOW,2.7072594892887167,Warning
4808.0,1340.3922,1353.3726,1346.8823,210.52942,20.917646,159.79999,54.0,27.6,0.0,191.62746,78.8,176.0,17.351551,CRUISE,2.031928146679326,Warning
4204.0,1269.0,1269.0,1275.4902,206.52155,11.952941,145.4,62.0,27.7,0.0,152.68628,12.199997,161.59999,14.377082,CRUISE,2.3245131159134624,Warning
4284.0,1275.4902,1269.0,1262.5099,210.52942,7.9686275,156.2,60.0,27.6,0.0,178.64706,78.8,165.2,11.105165,CRUISE,2.918680123130667,Warning
5068.0,1359.8628,1359.8628,1353.3726,200.5098,44.82353,192.2,58.0,27.7,0.0,178.64706,-2.2000008,183.2,32.223907,HIGH,2.376119680958932,Warning
4028.0,1301.451,1301.451,1294.9608,212.53333,7.9686275,154.4,63.0,27.6,0.0,146.19608,84.2,177.79999,15.2694235,CRUISE,2.829682861628624,Warning
4272.0,1275.4902,1275.4902,1262.5099,210.52942,11.952941,154.4,60.0,27.6,0.0,159.17648,80.59999,174.2,11.105165,CRUISE,2.813128900164967,Warning
4168.0,1113.2354,1126.2157,1106.7451,172.4549,8.964705,149.0,69.0,27.5,0.0,159.17648,15.799995,118.399994,8.428142,CRUISE,2.939262092157196,Warning
4140.0,1028.8628,1028.8628,1015.8823,164.43921,7.9686275,125.59999,72.0,27.5,0.0,159.17648,12.199997,93.2,7.5358,CRUISE,2.9397881842486977,Warning
3948.0,1009.3922,1002.902,963.9608,158.42744,7.9686275,111.2,70.0,27.5,0.0,139.70589,5.0,84.2,7.238353,CRUISE_LOW,2.716783329726481,Warning
2968.0,1015.8823,963.9608,976.94116,80.274506,0.0,78.8,73.0,27.5,0.0,87.78432,78.8,78.8,17.648998,CRUISE_LOW,2.6103414404213128,Warning
2704.0,957.4706,970.45105,931.5098,92.298035,0.0,93.2,72.0,27.7,0.0,107.25491,80.59999,91.399994,17.054108,CRUISE_LOW,2.548250538319478,Warning
3384.0,217.58826,340.90198,470.70587,128.36862,5.9764705,136.4,68.0,27.5,0.0,172.15686,1.3999977,86.0,4.858776,CRUISE_LOW,2.419682323613541,Warning
4316.0,1281.9805,1275.4902,1269.0,210.52942,11.952941,156.2,60.0,27.6,0.0,159.17648,78.8,170.59999,11.105165,CRUISE,2.8256734726255357,Warning
3984.0,879.58826,1035.353,976.94116,134.38039,7.9686275,104.0,72.0,27.5,0.0,113.7451,5.0,53.6,6.346012,CRUISE_LOW,2.797711086671765,Warning
3696.0,217.58826,204.60785,185.13727,142.39607,3.9843137,145.4,66.0,27.5,0.0,165.66667,1.3999977,89.59999,4.2638826,CRUISE_LOW,2.545056485385495,Warning
5040.0,1359.8628,1372.8431,1366.353,200.5098,44.82353,192.2,57.0,27.7,0.0,185.13727,-2.2000008,183.2,32.521355,HIGH,2.427503655608708,Warning
5008.0,1353.3726,1359.8628,1353.3726,200.5098,44.82353,192.2,57.0,27.7,0.0,185.13727,-2.2000008,183.2,31.92646,HIGH,2.3857313522091887,Warning
4688.0,1307.9412,1333.902,1288.4706,210.52942,7.9686275,185.0,63.0,27.6,0.0,165.66667,89.59999,192.2,37.577953,CRUISE,2.609409898451982,Warning
3632.0,379.84314,516.13727,632.9608,108.32941,6.972549,109.399994,72.0,27.5,0.0,107.25491,5.0,42.799995,5.7511177,CRUISE_LOW,2.7694221410974174,Warning
4112.0,1067.804,1022.37256,944.49023,144.4,7.9686275,104.0,72.0,27.5,0.0,120.23529,5.0,62.6,6.346012,CRUISE,2.9674464745032507,Warning
4164.0,1113.2354,1113.2354,1100.2549,170.45097,8.964705,145.4,68.0,27.5,0.0,126.725494,12.199997,118.399994,8.428142,CRUISE,2.9856606564910666,Warning
3484.0,198.11765,204.60785,256.52942,130.37254,5.9764705,143.59999,68.0,27.5,0.0,152.68628,1.3999977,89.59999,4.56133,CRUISE_LOW,2.480026537018284,Warning
4256.0,1281.9805,1281.9805,1269.0,214.53723,13.945098,145.4,57.0,27.6,0.0,165.66667,75.2,176.0,11.997506,CRUISE,2.4633180702015998,Warning
4192.0,1067.804,1002.902,944.49023,146.40392,8.964705,105.8,73.0,27.5,0.0,120.23529,5.0,64.399994,6.346012,CRUISE,2.9062132468750894,Warning
3556.0,250.03922,438.2549,548.58826,126.3647,3.9843137,129.2,69.0,27.5,0.0,139.70589,1.3999977,84.2,4.56133,CRUISE_LOW,2.6087998016450333,Warning
3972.0,1288.4706,1333.902,1314.4314,202.51373,32.870586,165.2,56.0,27.7,0.0,178.64706,-9.400002,183.2,31.331566,CRUISE_LOW,2.01490714217944,Warning
4144.0,1061.3137,1015.8823,944.49023,144.4,7.9686275,104.0,73.0,27.5,0.0,139.70589,5.0,64.399994,6.346012,CRUISE,2.896172679296695,Warning
4312.0,1288.4706,1294.9608,1288.4706,214.53723,16.933332,145.4,57.0,27.6,0.0,172.15686,75.2,174.2,12.294953,CRUISE,2.3314601436201072,Warning
4320.0,1288.4706,1288.4706,1288.4706,214.53723,16.933332,145.4,57.0,27.6,0.0,172.15686,77.0,174.2,12.592401,CRUISE,2.318961109222143,Warning
3832.0,581.03925,678.39215,821.1765,110.33333,6.972549,105.8,73.0,27.5,0.0,113.7451,5.0,42.799995,5.7511177,CRUISE_LOW,2.7786456463390787,Warning
3588.0,224.07843,224.07843,198.11765,146.40392,3.9843137,143.59999,63.0,27.5,0.0,191.62746,1.3999977,89.59999,3.9664354,CRUISE_LOW,2.5302270408588017,Warning
3576.0,204.60785,373.35297,548.58826,124.36078,3.9843137,125.59999,69.0,27.5,0.0,159.17648,1.3999977,80.59999,4.56133,CRUISE_LOW,2.633815588537045,Warning
3704.0,269.50983,483.68628,594.01965,126.3647,3.9843137,132.79999,69.0,27.5,0.0,159.17648,1.3999977,84.2,4.56133,CRUISE_LOW,2.6358708271442195,Warning
3984.0,1009.3922,1009.3922,970.45105,158.42744,7.9686275,113.0,70.0,27.5,0.0,120.23529,5.0,84.2,7.238353,CRUISE_LOW,2.7602499523181168,Warning
4164.0,1041.8431,1015.8823,976.94116,160.43137,7.9686275,114.79999,72.0,27.5,0.0,120.23529,5.0,86.0,6.346012,CRUISE,2.8520973149240474,Warning
4812.0,1340.3922,1353.3726,1346.8823,210.52942,20.917646,159.79999,54.0,27.6,0.0,191.62746,78.8,176.0,17.351551,CRUISE,2.033016035001063,Warning
4184.0,1035.353,1022.37256,996.41174,162.43529,8.964705,123.79999,70.0,27.5,0.0,126.725494,12.199997,89.59999,7.238353,CRUISE,2.911311851484564,Warning
3672.0,204.60785,204.60785,185.13727,140.39215,3.9843137,145.4,68.0,27.5,0.0,185.13727,1.3999977,89.59999,4.2638826,CRUISE_LOW,2.5963838521707525,Warning
3252.0,1333.902,1353.3726,1340.3922,200.5098,48.807842,201.19998,51.0,28.1,0.0,185.13727,-2.2000008,183.2,13.187295,CRUISE_LOW,2.317032669142528,Warning
4088.0,1301.451,1301.451,1281.9805,214.53723,7.9686275,154.4,63.0,27.6,0.0,165.66667,84.2,174.2,14.971976,CRUISE,2.9342772365247307,Warning
4824.0,1340.3922,1346.8823,1353.3726,210.52942,20.917646,161.59999,54.0,27.6,0.0,204.60785,78.8,170.59999,17.351551,CRUISE,2.0607978256590203,Warning
3024.0,1074.2942,1015.8823,1041.8431,86.28627,0.0,78.8,73.0,27.5,0.0,81.29413,78.8,78.8,17.351551,CRUISE_LOW,2.480056871825311,Warning
5044.0,1359.8628,1366.353,1353.3726,198.50586,44.82353,199.4,56.0,27.7,0.0,185.13727,-2.2000008,183.2,32.223907,HIGH,2.5026749381926345,Warning
5076.0,1366.353,1366.353,1372.8431,200.5098,44.82353,194.0,56.0,27.7,0.0,204.60785,-2.2000008,183.2,32.223907,HIGH,2.4738222294503265,Warning
4304.0,1269.0,1269.0,1262.5099,206.52155,7.9686275,156.2,60.0,27.6,0.0,159.17648,78.8,165.2,10.807717,CRUISE,2.888005600594693,Warning
5084.0,1366.353,1366.353,1372.8431,198.50586,44.82353,195.79999,56.0,27.7,0.0,204.60785,-2.2000008,183.2,32.223907,HIGH,2.4344337123651822,Warning
3464.0,198.11765,204.60785,269.50983,130.37254,5.9764705,143.59999,68.0,27.5,0.0,185.13727,1.3999977,89.59999,4.56133,CRUISE_LOW,2.4741324948578507,Warning
4176.0,1035.353,1015.8823,976.94116,160.43137,7.9686275,114.79999,72.0,27.5,0.0,113.7451,5.0,86.0,6.346012,CRUISE,2.938949012088256,Warning
4292.0,1288.4706,1294.9608,1288.4706,214.53723,16.933332,145.4,56.0,27.6,0.0,172.15686,77.0,177.79999,12.889848,CRUISE,2.258883661753529,Warning
4132.0,1028.8628,1028.8628,1002.902,162.43529,8.964705,123.79999,72.0,27.5,0.0,146.19608,12.199997,91.399994,7.5358,CRUISE,2.956780423025007,Warning
4028.0,1243.0393,1243.0393,1236.5491,202.51373,11.952941,134.59999,65.0,27.7,0.0,139.70589,12.199997,165.2,12.889848,CRUISE,2.833959535430206,Warning
4212.0,1275.4902,1275.4902,1281.9805,206.52155,11.952941,145.4,57.0,27.7,0.0,146.19608,12.199997,161.59999,14.674529,CRUISE,2.0865982695313763,Warning
4064.0,1165.1569,1184.6274,1171.6471,198.50586,10.956862,136.4,63.0,27.7,0.0,152.68628,1.3999977,143.59999,10.212823,CRUISE,2.848351968993144,Warning
3428.0,282.4902,295.47058,276.0,166.44313,3.9843137,154.4,61.0,27.6,0.0,185.13727,-2.2000008,96.8,3.6689882,CRUISE_LOW,2.429610553060958,Warning
4620.0,1307.9412,1320.9216,1307.9412,214.53723,16.933332,149.0,56.0,27.6,0.0,185.13727,78.8,174.2,14.674529,CRUISE,2.0113235302672727,Warning
3548.0,224.07843,373.35297,522.62744,128.36862,5.9764705,138.2,69.0,27.5,0.0,146.19608,1.3999977,86.0,4.56133,CRUISE_LOW,2.5577841825012477,Warning
3568.0,438.2549,470.70587,451.2353,186.48235,26.894117,181.4,58.0,27.8,0.0,204.60785,-2.2000008,141.79999,3.6689882,CRUISE_LOW,2.462020465858785,Warning
4184.0,1269.0,1269.0,1275.4902,204.51764,11.952941,145.4,63.0,27.7,0.0,152.68628,12.199997,161.59999,14.079635,CRUISE,2.324669266426222,Warning
4216.0,1087.2745,1087.2745,1061.3137,170.45097,8.964705,143.59999,69.0,27.5,0.0,126.725494,12.199997,111.2,7.5358,CRUISE,2.829416002630514,Warning
4136.0,1028.8628,1028.8628,1015.8823,164.43921,7.9686275,125.59999,72.0,27.5,0.0,133.2157,12.199997,93.2,7.5358,CRUISE,2.9238042677923044,Warning
3800.0,1301.451,1340.3922,1333.902,210.52942,30.878431,138.2,56.0,27.6,0.0,159.17648,1.3999977,179.59999,30.141777,CRUISE_LOW,2.020759850334874,Warning
4232.0,1275.4902,1275.4902,1262.5099,216.54117,13.945098,145.4,57.0,27.6,0.0,172.15686,75.2,174.2,12.294953,CRUISE,2.832110693530113,Warning
4372.0,1275.4902,1281.9805,1288.4706,202.51373,11.952941,138.2,66.0,27.7,0.0,172.15686,12.199997,156.2,15.2694235,CRUISE,2.0989498856486786,Warning
4320.0,1288.4706,1288.4706,1281.9805,214.53723,16.933332,145.4,56.0,27.6,0.0,172.15686,77.0,174.2,12.889848,CRUISE,2.3282338082063934,Warning
3476.0,522.62744,548.58826,529.1177,190.49019,26.894117,186.79999,57.0,27.900002,0.0,185.13727,-2.2000008,154.4,3.6689882,CRUISE_LOW,2.382641840891625,Warning
4108.0,1307.9412,1333.902,1307.9412,200.5098,7.9686275,152.59999,66.0,27.6,0.0,107.25491,84.2,194.0,37.280506,CRUISE,2.719690038517841,Warning
4112.0,1301.451,1307.9412,1288.4706,214.53723,7.9686275,154.4,64.0,27.6,0.0,146.19608,84.2,174.2,14.971976,CRUISE,2.9107643432460835,Warning
3552.0,204.60785,269.50983,470.70587,114.34117,6.972549,114.79999,70.0,27.5,0.0,113.7451,1.3999977,57.199997,5.1562233,CRUISE_LOW,2.6536213028748064,Warning
3508.0,204.60785,373.35297,490.1765,126.3647,5.9764705,134.59999,68.0,27.5,0.0,146.19608,1.3999977,86.0,4.858776,CRUISE_LOW,2.536516783053844,Warning
3536.0,230.56863,230.56863,204.60785,148.40784,3.9843137,143.59999,62.0,27.5,0.0,172.15686,1.3999977,89.59999,3.9664354,CRUISE_LOW,2.5063303764842075,Warning
3560.0,256.52942,457.72552,561.56866,126.3647,3.9843137,129.2,69.0,27.5,0.0,139.70589,1.3999977,84.2,4.56133,CRUISE_LOW,2.658660356871412,Warning
4288.0,1281.9805,1275.4902,1269.0,210.52942,11.952941,154.4,60.0,27.6,0.0,159.17648,80.59999,174.2,11.105165,CRUISE,2.7693741609969065,Warning
